DATE,A,B,C,D,E,,DATE CALC,YEAR,MONTH,DAY,,,
20140529 15:00,1921700,1924000,1921600,1924000,16399356,,2014 05 29,2014,05,29,,,
20140530 09:00,1922100,1923000,1920400,1922100,6352362,,2014 05 30,2014,05,30,,,
20140530 10:00,1922200,1925200,1921500,1924500,9591928,,2014 05 30,2014,05,30,,,
20140530 11:00,1924500,1925400,1923600,1924700,5035357,,2014 05 30,2014,05,30,,,
20140530 12:00,1924700,1925100,1920700,1921800,9182296,,2014 05 30,2014,05,30,,,
20140530 13:00,1921800,1923000,1921000,1923000,6775772,,2014 05 30,2014,05,30,,,
20140530 14:00,1922900,1926200,1922500,1924200,7408448,,2014 05 30,2014,05,30,,,
20140530 15:00,1924200,1928000,1923100,1926300,18885885,,2014 05 30,2014,05,30,,,
20140602 09:00,1929800,1929800,1924800,1925200,8559558,,2014 06 02,2014,06,02,,,
20140602 10:00,1923900,1925500,1919700,1923800,12662513,,2014 06 02,2014,06,02,,,
20140602 11:00,1923800,1929400,1923100,1928500,11941867,,2014 06 02,2014,06,02,,,
20140602 12:00,1928500,1928600,1927100,1927800,3538791,,2014 06 02,2014,06,02,,,
20140602 13:00,1927800,1928500,1926600,1928100,4132806,,2014 06 02,2014,06,02,,,
20140602 14:00,1928100,1929400,1927100,1928600,3746645,,2014 06 02,2014,06,02,,,
20140602 15:00,1928600,1929900,1926600,1929100,10740143,,2014 06 02,2014,06,02,,,
20140603 09:00,1924300,1927000,1922900,1926400,7787315,,2014 06 03,2014,06,03,,,
20140603 10:00,1926400,1928300,1923600,1925000,11009929,,2014 06 03,2014,06,03,,,
20140603 11:00,1924900,1925700,1922600,1924400,9733567,,2014 06 03,2014,06,03,,,
20140603 12:00,1924300,1927300,1924200,1926100,5174939,,2014 06 03,2014,06,03,,,
20140603 13:00,1926200,1927700,1926000,1927600,3209168,,2014 06 03,2014,06,03,,,
20140603 14:00,1927700,1929000,1927100,1927300,4594132,,2014 06 03,2014,06,03,,,
20140603 15:00,1927300,1928700,1926400,1928100,11055553,,2014 06 03,2014,06,03,,,
20140604 09:00,1924800,1926900,1922700,1926700,6531308,,2014 06 04,2014,06,04,,,
20140604 10:00,1926700,1930000,1925800,1929900,8408979,,2014 06 04,2014,06,04,,,
20140604 11:00,1929800,1932200,1929500,1930700,7252829,,2014 06 04,2014,06,04,,,
20140604 12:00,1930800,1932700,1930700,1932400,2804933,,2014 06 04,2014,06,04,,,
20140604 13:00,1932400,1933000,1931600,1932600,3874692,,2014 06 04,2014,06,04,,,
20140604 14:00,1932600,1932800,1930100,1931100,7216709,,2014 06 04,2014,06,04,,,
20140604 15:00,1931100,1932700,1930800,1931900,12846656,,2014 06 04,2014,06,04,,,
20140605 09:00,1934300,1935500,1930000,1933000,13183589,,2014 06 05,2014,06,05,,,
20140605 10:00,1933000,1934800,1927000,1934100,14630254,,2014 06 05,2014,06,05,,,
20140605 11:00,1934000,1942200,1933700,1941900,15045129,,2014 06 05,2014,06,05,,,
20140605 12:00,1942000,1945900,1942000,1943900,10000214,,2014 06 05,2014,06,05,,,
20140605 13:00,1944000,1945400,1942700,1944300,4718593,,2014 06 05,2014,06,05,,,
20140605 14:00,1944300,1946500,1943700,1943800,6486675,,2014 06 05,2014,06,05,,,
20140605 15:00,1943800,1945300,1942700,1944600,12041248,,2014 06 05,2014,06,05,,,
20140606 09:00,1948800,1951900,1947800,1951800,10261440,,2014 06 06,2014,06,06,,,
20140606 10:00,1951900,1952900,1950400,1952600,10422349,,2014 06 06,2014,06,06,,,
20140606 11:00,1952700,1954000,1951800,1952200,7465191,,2014 06 06,2014,06,06,,,
20140606 12:00,1952300,1954300,1952100,1953400,5177005,,2014 06 06,2014,06,06,,,
20140606 13:00,1953300,1954000,1952300,1953300,4121393,,2014 06 06,2014,06,06,,,
20140606 14:00,1953300,1953900,1952200,1952400,5338246,,2014 06 06,2014,06,06,,,
20140606 15:00,1952400,1954100,1950900,1954100,18470895,,2014 06 06,2014,06,06,,,
20140609 09:00,1953600,1957200,1952900,1955600,11588430,,2014 06 09,2014,06,09,,,
20140609 10:00,1955700,1957700,1954900,1957200,6558870,,2014 06 09,2014,06,09,,,
20140609 11:00,1957200,1960500,1956500,1959600,5822628,,2014 06 09,2014,06,09,,,
20140609 12:00,1959600,1959700,1957200,1957500,5272819,,2014 06 09,2014,06,09,,,
20140609 13:00,1957500,1957900,1955500,1955900,6096110,,2014 06 09,2014,06,09,,,
20140609 14:00,1955800,1955900,1951700,1954700,9520457,,2014 06 09,2014,06,09,,,
20140609 15:00,1954700,1956800,1954200,1955700,13407157,,2014 06 09,2014,06,09,,,
20140610 09:00,1953600,1954700,1951700,1952500,6129159,,2014 06 10,2014,06,10,,,
20140610 10:00,1952400,1954900,1949200,1954300,10249789,,2014 06 10,2014,06,10,,,
20140610 11:00,1954400,1954700,1952900,1953300,6712806,,2014 06 10,2014,06,10,,,
20140610 12:00,1953200,1953400,1951300,1952800,4690326,,2014 06 10,2014,06,10,,,
20140610 13:00,1952900,1954200,1951400,1953800,5789075,,2014 06 10,2014,06,10,,,
20140610 14:00,1953900,1954900,1953200,1953500,6316471,,2014 06 10,2014,06,10,,,
20140610 15:00,1953500,1956000,1953300,1955900,10780737,,2014 06 10,2014,06,10,,,
20140611 09:00,1948700,1951100,1948000,1949600,7123833,,2014 06 11,2014,06,11,,,
20140611 10:00,1949500,1951000,1946800,1947600,8912164,,2014 06 11,2014,06,11,,,
20140611 11:00,1947700,1950500,1947700,1950400,6181457,,2014 06 11,2014,06,11,,,
20140611 12:00,1950500,1951000,1949600,1950500,3991209,,2014 06 11,2014,06,11,,,
20140611 13:00,1950400,1950600,1947100,1947100,4157155,,2014 06 11,2014,06,11,,,
20140611 14:00,1947100,1948300,1944800,1947500,8193441,,2014 06 11,2014,06,11,,,
20140611 15:00,1947500,1951000,1947500,1949200,17274957,,2014 06 11,2014,06,11,,,
20140612 09:00,1946800,1948000,1944100,1945000,9327790,,2014 06 12,2014,06,12,,,
20140612 10:00,1945100,1947000,1940000,1941500,13630821,,2014 06 12,2014,06,12,,,
20140612 11:00,1941600,1944900,1940900,1942300,8270124,,2014 06 12,2014,06,12,,,
20140612 12:00,1942300,1944200,1939200,1940500,7337974,,2014 06 12,2014,06,12,,,
20140612 13:00,1940500,1941000,1933500,1934700,15037414,,2014 06 12,2014,06,12,,,
20140612 14:00,1934600,1936900,1933900,1934600,10773423,,2014 06 12,2014,06,12,,,
20140612 15:00,1934600,1936500,1931100,1935400,23270053,,2014 06 12,2014,06,12,,,
20140613 09:00,1938900,1939400,1934500,1936200,8062596,,2014 06 13,2014,06,13,,,
20140613 10:00,1936200,1943000,1933000,1942000,13041717,,2014 06 13,2014,06,13,,,
20140613 11:00,1942100,1943100,1938300,1939300,6279070,,2014 06 13,2014,06,13,,,
20140613 12:00,1939300,1941500,1938700,1939000,4496758,,2014 06 13,2014,06,13,,,
20140613 13:00,1939100,1940600,1937900,1940300,6070367,,2014 06 13,2014,06,13,,,
20140613 14:00,1940300,1941700,1939800,1940700,3638671,,2014 06 13,2014,06,13,,,
20140613 15:00,1940700,1943200,1936800,1941600,23032035,,2014 06 13,2014,06,13,,,
20140616 09:00,1938800,1944200,1937300,1942700,11106209,,2014 06 16,2014,06,16,,,
20140616 10:00,1942800,1947000,1942500,1944700,11966271,,2014 06 16,2014,06,16,,,
20140616 11:00,1944800,1944900,1936600,1938700,12311246,,2014 06 16,2014,06,16,,,
20140616 12:00,1938700,1942500,1938100,1942100,6275388,,2014 06 16,2014,06,16,,,
20140616 13:00,1942000,1945700,1941500,1942900,7626986,,2014 06 16,2014,06,16,,,
20140616 14:00,1942800,1944000,1941700,1941700,6772411,,2014 06 16,2014,06,16,,,
20140616 15:00,1941700,1943700,1939700,1942900,11773379,,2014 06 16,2014,06,16,,,
20140617 09:00,1940000,1944700,1938100,1943600,8798290,,2014 06 17,2014,06,17,,,
20140617 10:00,1943700,1947400,1940500,1942400,13266804,,2014 06 17,2014,06,17,,,
20140617 11:00,1942400,1945800,1940300,1945700,6488874,,2014 06 17,2014,06,17,,,
20140617 12:00,1945600,1948400,1944900,1947600,5450237,,2014 06 17,2014,06,17,,,
20140617 13:00,1947700,1949100,1945800,1948600,7676840,,2014 06 17,2014,06,17,,,
20140617 14:00,1948600,1949700,1946600,1949000,8384704,,2014 06 17,2014,06,17,,,
20140617 15:00,1949000,1949500,1946800,1948300,19140410,,2014 06 17,2014,06,17,,,
20140618 09:00,1948300,1950800,1946800,1950200,7397403,,2014 06 18,2014,06,18,,,
20140618 10:00,1950200,1950700,1945000,1945100,10487211,,2014 06 18,2014,06,18,,,
20140618 11:00,1945100,1947600,1944500,1946700,5858365,,2014 06 18,2014,06,18,,,
20140618 12:00,1946700,1949000,1946000,1948600,7841267,,2014 06 18,2014,06,18,,,
20140618 13:00,1948700,1949000,1945300,1946900,9477544,,2014 06 18,2014,06,18,,,
20140618 14:00,1947000,1956900,1944000,1956100,25729725,,2014 06 18,2014,06,18,,,
20140618 15:00,1956100,1963700,1955900,1962600,26343858,,2014 06 18,2014,06,18,,,
20140619 09:00,1964600,1966000,1962800,1963200,7695933,,2014 06 19,2014,06,19,,,
20140619 10:00,1963300,1964600,1960400,1960600,11656556,,2014 06 19,2014,06,19,,,
20140619 11:00,1960500,1962100,1959900,1961700,12968094,,2014 06 19,2014,06,19,,,
20140619 12:00,1961700,1962500,1959900,1960200,5869230,,2014 06 19,2014,06,19,,,
20140619 13:00,1960300,1961500,1958000,1961000,11007446,,2014 06 19,2014,06,19,,,
20140619 14:00,1961000,1962800,1960500,1962500,8068029,,2014 06 19,2014,06,19,,,
20140619 15:00,1962500,1965400,1962300,1964800,17722732,,2014 06 19,2014,06,19,,,
20140620 09:00,1960000,1960400,1957700,1958600,15471306,,2014 06 20,2014,06,20,,,
20140620 10:00,1958700,1960400,1957200,1959200,17071058,,2014 06 20,2014,06,20,,,
20140620 11:00,1959400,1960600,1958400,1959300,6804477,,2014 06 20,2014,06,20,,,
20140620 12:00,1959300,1959400,1957800,1958500,7023083,,2014 06 20,2014,06,20,,,
20140620 13:00,1958500,1958700,1957100,1958000,10025399,,2014 06 20,2014,06,20,,,
20140620 14:00,1958000,1959100,1957500,1958000,6185165,,2014 06 20,2014,06,20,,,
20140620 15:00,1958000,1960000,1957700,1959400,15197606,,2014 06 20,2014,06,20,,,
20140623 09:00,1960000,1960000,1956100,1958700,7047831,,2014 06 23,2014,06,23,,,
20140623 10:00,1958800,1960500,1956800,1957700,12587627,,2014 06 23,2014,06,23,,,
20140623 11:00,1957700,1958200,1955200,1956200,7903894,,2014 06 23,2014,06,23,,,
20140623 12:00,1956200,1958400,1956100,1958000,3674191,,2014 06 23,2014,06,23,,,
20140623 13:00,1958000,1958200,1955700,1957000,4327709,,2014 06 23,2014,06,23,,,
20140623 14:00,1957100,1958000,1956200,1957900,4616642,,2014 06 23,2014,06,23,,,
20140623 15:00,1957900,1959600,1956700,1958800,10059431,,2014 06 23,2014,06,23,,,
20140624 09:00,1955200,1958700,1955200,1956500,6372125,,2014 06 24,2014,06,24,,,
20140624 10:00,1956600,1964400,1956500,1963900,12297870,,2014 06 24,2014,06,24,,,
20140624 11:00,1963900,1965000,1963000,1963600,8415406,,2014 06 24,2014,06,24,,,
20140624 12:00,1963600,1963700,1961100,1961400,6608704,,2014 06 24,2014,06,24,,,
20140624 13:00,1961400,1961400,1955600,1956000,13881175,,2014 06 24,2014,06,24,,,
20140624 14:00,1955900,1957900,1952700,1953600,10922413,,2014 06 24,2014,06,24,,,
20140624 15:00,1953600,1953600,1944800,1947100,29893977,,2014 06 24,2014,06,24,,,
20140625 09:00,1942800,1951000,1942500,1949200,11232685,,2014 06 25,2014,06,25,,,
20140625 10:00,1949200,1953500,1946700,1953200,14192228,,2014 06 25,2014,06,25,,,
20140625 11:00,1953100,1953800,1949600,1951000,12397138,,2014 06 25,2014,06,25,,,
20140625 12:00,1951000,1952100,1950400,1951200,6267109,,2014 06 25,2014,06,25,,,
20140625 13:00,1951200,1955100,1951200,1954700,5207125,,2014 06 25,2014,06,25,,,
20140625 14:00,1954700,1955800,1953500,1953900,8151428,,2014 06 25,2014,06,25,,,
20140625 15:00,1953800,1957800,1953300,1955800,15044821,,2014 06 25,2014,06,25,,,
20140626 09:00,1956000,1956300,1941300,1944500,17990735,,2014 06 26,2014,06,26,,,
20140626 10:00,1944500,1948400,1943600,1946700,16591605,,2014 06 26,2014,06,26,,,
20140626 11:00,1946700,1949700,1945700,1948900,8646658,,2014 06 26,2014,06,26,,,
20140626 12:00,1948900,1949400,1947100,1947200,3783983,,2014 06 26,2014,06,26,,,
20140626 13:00,1947100,1953500,1947000,1952200,6552164,,2014 06 26,2014,06,26,,,
20140626 14:00,1952200,1953200,1950900,1952200,5865859,,2014 06 26,2014,06,26,,,
20140626 15:00,1952200,1954800,1951900,1954500,10320991,,2014 06 26,2014,06,26,,,
20140627 09:00,1950100,1953700,1949800,1952500,7982749,,2014 06 27,2014,06,27,,,
20140627 10:00,1952500,1954300,1950100,1953300,8066182,,2014 06 27,2014,06,27,,,
20140627 11:00,1953400,1955100,1952600,1954200,4802890,,2014 06 27,2014,06,27,,,
20140627 12:00,1954200,1954500,1952200,1953000,3512810,,2014 06 27,2014,06,27,,,
20140627 13:00,1953000,1953000,1948900,1951300,6086012,,2014 06 27,2014,06,27,,,
20140627 14:00,1951400,1953900,1950800,1950900,4279744,,2014 06 27,2014,06,27,,,
20140627 15:00,1950900,1958800,1950900,1957900,21109876,,2014 06 27,2014,06,27,,,
20140630 09:00,1957100,1958300,1955500,1957800,6803061,,2014 06 30,2014,06,30,,,
20140630 10:00,1958000,1961700,1956900,1957300,10908937,,2014 06 30,2014,06,30,,,
20140630 11:00,1957300,1960600,1956200,1958500,8232775,,2014 06 30,2014,06,30,,,
20140630 12:00,1958500,1959500,1957800,1958700,4272993,,2014 06 30,2014,06,30,,,
20140630 13:00,1958700,1959900,1958600,1959300,3374848,,2014 06 30,2014,06,30,,,
20140630 14:00,1959300,1961000,1957500,1957700,6401631,,2014 06 30,2014,06,30,,,
20140630 15:00,1957700,1959000,1955300,1957200,19599653,,2014 06 30,2014,06,30,,,
20140701 09:00,1962100,1966200,1961300,1965500,10270940,,2014 07 01,2014,07,01,,,
20140701 10:00,1965600,1970200,1963800,1969300,16687806,,2014 07 01,2014,07,01,,,
20140701 11:00,1969300,1972300,1969000,1970800,10156715,,2014 07 01,2014,07,01,,,
20140701 12:00,1970800,1973500,1970300,1973000,6777943,,2014 07 01,2014,07,01,,,
20140701 13:00,1973000,1976300,1972900,1974700,10327222,,2014 07 01,2014,07,01,,,
20140701 14:00,1974600,1974900,1972000,1973100,8842911,,2014 07 01,2014,07,01,,,
20140701 15:00,1973100,1974000,1970300,1970600,18661103,,2014 07 01,2014,07,01,,,
20140702 09:00,1970300,1973300,1969600,1971600,8608042,,2014 07 02,2014,07,02,,,
20140702 10:00,1971500,1973500,1970300,1972800,7902152,,2014 07 02,2014,07,02,,,
20140702 11:00,1972800,1974800,1971000,1972000,6519402,,2014 07 02,2014,07,02,,,
20140702 12:00,1972000,1973300,1970500,1972200,3906827,,2014 07 02,2014,07,02,,,
20140702 13:00,1972200,1972400,1970500,1971500,3888389,,2014 07 02,2014,07,02,,,
20140702 14:00,1971600,1972400,1970200,1971100,4092303,,2014 07 02,2014,07,02,,,
20140702 15:00,1971200,1972400,1970600,1972200,11350004,,2014 07 02,2014,07,02,,,
20140703 09:00,1978100,1979900,1976500,1978000,8207883,,2014 07 03,2014,07,03,,,
20140703 10:00,1977900,1979700,1976700,1979100,8080506,,2014 07 03,2014,07,03,,,
20140703 11:00,1979000,1981500,1978500,1981300,6514923,,2014 07 03,2014,07,03,,,
20140703 12:00,1981300,1982900,1980600,1982500,16511814,,2014 07 03,2014,07,03,,,
20140707 09:00,1978400,1978600,1975400,1977100,8287741,,2014 07 07,2014,07,07,,,
20140707 10:00,1977100,1979800,1974400,1974900,9192188,,2014 07 07,2014,07,07,,,
20140707 11:00,1974900,1975500,1972600,1973700,7527603,,2014 07 07,2014,07,07,,,
20140707 12:00,1973700,1975800,1972900,1973800,4834387,,2014 07 07,2014,07,07,,,
20140707 13:00,1973800,1976800,1973500,1975700,4867145,,2014 07 07,2014,07,07,,,
20140707 14:00,1975700,1976200,1972200,1974000,6560856,,2014 07 07,2014,07,07,,,
20140707 15:00,1974000,1975500,1973200,1975100,14676694,,2014 07 07,2014,07,07,,,
20140708 09:00,1971200,1972200,1964700,1967200,12269946,,2014 07 08,2014,07,08,,,
20140708 10:00,1967300,1967300,1960700,1963900,20652006,,2014 07 08,2014,07,08,,,
20140708 11:00,1963800,1964000,1958400,1960400,12306370,,2014 07 08,2014,07,08,,,
20140708 12:00,1960400,1962000,1957600,1961600,10374816,,2014 07 08,2014,07,08,,,
20140708 13:00,1961600,1966100,1960200,1965000,8718681,,2014 07 08,2014,07,08,,,
20140708 14:00,1965000,1965200,1962600,1962800,7827046,,2014 07 08,2014,07,08,,,
20140708 15:00,1962800,1963500,1960800,1962800,18741654,,2014 07 08,2014,07,08,,,
20140709 09:00,1967500,1970000,1964300,1964600,9237836,,2014 07 09,2014,07,09,,,
20140709 10:00,1964700,1969900,1963100,1968100,12304077,,2014 07 09,2014,07,09,,,
20140709 11:00,1968200,1968700,1965300,1966600,5973696,,2014 07 09,2014,07,09,,,
20140709 12:00,1966600,1967800,1966100,1967600,3647025,,2014 07 09,2014,07,09,,,
20140709 13:00,1967600,1968800,1967000,1968100,3770192,,2014 07 09,2014,07,09,,,
20140709 14:00,1968200,1971900,1964400,1970400,15742459,,2014 07 09,2014,07,09,,,
20140709 15:00,1970400,1973000,1970000,1971200,15108344,,2014 07 09,2014,07,09,,,
20140710 09:00,1952400,1956000,1950600,1954100,19494534,,2014 07 10,2014,07,10,,,
20140710 10:00,1954000,1961500,1953700,1961400,20176481,,2014 07 10,2014,07,10,,,
20140710 11:00,1961400,1962700,1957000,1961500,9282833,,2014 07 10,2014,07,10,,,
20140710 12:00,1961400,1964800,1960400,1963200,8046970,,2014 07 10,2014,07,10,,,
20140710 13:00,1963200,1968600,1962700,1965600,9009476,,2014 07 10,2014,07,10,,,
20140710 14:00,1965600,1966800,1962000,1962000,7174648,,2014 07 10,2014,07,10,,,
20140710 15:00,1962000,1965300,1960300,1963500,14978528,,2014 07 10,2014,07,10,,,
20140711 09:00,1962400,1964700,1957900,1960800,10096516,,2014 07 11,2014,07,11,,,
20140711 10:00,1960800,1964500,1959000,1961600,10105786,,2014 07 11,2014,07,11,,,
20140711 11:00,1961700,1962800,1959100,1960600,7250966,,2014 07 11,2014,07,11,,,
20140711 12:00,1960700,1962000,1959800,1961600,4992199,,2014 07 11,2014,07,11,,,
20140711 13:00,1961700,1964400,1961700,1963400,4842129,,2014 07 11,2014,07,11,,,
20140711 14:00,1963500,1966200,1963500,1964800,5821577,,2014 07 11,2014,07,11,,,
20140711 15:00,1964800,1967500,1964300,1966000,12137297,,2014 07 11,2014,07,11,,,
20140714 09:00,1976300,1977800,1974400,1976100,8132792,,2014 07 14,2014,07,14,,,
20140714 10:00,1976000,1978200,1975600,1977500,7988468,,2014 07 14,2014,07,14,,,
20140714 11:00,1977500,1978600,1976800,1977000,5788819,,2014 07 14,2014,07,14,,,
20140714 12:00,1976900,1977900,1975200,1976000,4466811,,2014 07 14,2014,07,14,,,
20140714 13:00,1976000,1977100,1975700,1976600,4808798,,2014 07 14,2014,07,14,,,
20140714 14:00,1976700,1977200,1975700,1977200,6549208,,2014 07 14,2014,07,14,,,
20140714 15:00,1977100,1977200,1974800,1976000,14001352,,2014 07 14,2014,07,14,,,
20140715 09:00,1977300,1981000,1976200,1977400,9802845,,2014 07 15,2014,07,15,,,
20140715 10:00,1977300,1979600,1967100,1970700,26632785,,2014 07 15,2014,07,15,,,
20140715 11:00,1970600,1973800,1965000,1965500,14760627,,2014 07 15,2014,07,15,,,
20140715 12:00,1965400,1971300,1963700,1969200,10488383,,2014 07 15,2014,07,15,,,
20140715 13:00,1969100,1974100,1968700,1971600,8936209,,2014 07 15,2014,07,15,,,
20140715 14:00,1971700,1975000,1971300,1974100,12981401,,2014 07 15,2014,07,15,,,
20140715 15:00,1974100,1974500,1970600,1972300,16754633,,2014 07 15,2014,07,15,,,
20140716 09:00,1981300,1982600,1977400,1979200,10785882,,2014 07 16,2014,07,16,,,
20140716 10:00,1979300,1980700,1975200,1975800,12267614,,2014 07 16,2014,07,16,,,
20140716 11:00,1975800,1978000,1974200,1976400,7708208,,2014 07 16,2014,07,16,,,
20140716 12:00,1976400,1980300,1976000,1979400,8432899,,2014 07 16,2014,07,16,,,
20140716 13:00,1979400,1980700,1979000,1980400,4824895,,2014 07 16,2014,07,16,,,
20140716 14:00,1980400,1981500,1979200,1979300,7088392,,2014 07 16,2014,07,16,,,
20140716 15:00,1979300,1980700,1978700,1979600,15782452,,2014 07 16,2014,07,16,,,
20140717 09:00,1973200,1979000,1973000,1978400,9437137,,2014 07 17,2014,07,17,,,
20140717 10:00,1978500,1981000,1977000,1977800,10457730,,2014 07 17,2014,07,17,,,
20140717 11:00,1977800,1978200,1966800,1968600,25474709,,2014 07 17,2014,07,17,,,
20140717 12:00,1968700,1971900,1964700,1971000,14710727,,2014 07 17,2014,07,17,,,
20140717 13:00,1971100,1975300,1968400,1969700,10425405,,2014 07 17,2014,07,17,,,
20140717 14:00,1969800,1969800,1965600,1967000,12349512,,2014 07 17,2014,07,17,,,
20140717 15:00,1966900,1967100,1954300,1957100,41705696,,2014 07 17,2014,07,17,,,
20140718 09:00,1963800,1966200,1962400,1964700,25009821,,2014 07 18,2014,07,18,,,
20140718 10:00,1964800,1969700,1962800,1969300,14992696,,2014 07 18,2014,07,18,,,
20140718 11:00,1969300,1973200,1968600,1971600,16880231,,2014 07 18,2014,07,18,,,
20140718 12:00,1971600,1974500,1971500,1973700,10051292,,2014 07 18,2014,07,18,,,
20140718 13:00,1973700,1973900,1970500,1973600,7517581,,2014 07 18,2014,07,18,,,
20140718 14:00,1973600,1977300,1972400,1975900,13607522,,2014 07 18,2014,07,18,,,
20140718 15:00,1976000,1979100,1975500,1977400,23757932,,2014 07 18,2014,07,18,,,
20140721 09:00,1970800,1972900,1968400,1972000,9097187,,2014 07 21,2014,07,21,,,
20140721 10:00,1972000,1972200,1964300,1965500,13519366,,2014 07 21,2014,07,21,,,
20140721 11:00,1965500,1970300,1964600,1970100,9419149,,2014 07 21,2014,07,21,,,
20140721 12:00,1970100,1970400,1968300,1969100,6818418,,2014 07 21,2014,07,21,,,
20140721 13:00,1969100,1974500,1968800,1973700,5332039,,2014 07 21,2014,07,21,,,
20140721 14:00,1973700,1974700,1972000,1974000,4830019,,2014 07 21,2014,07,21,,,
20140721 15:00,1974000,1975000,1972300,1973400,11867618,,2014 07 21,2014,07,21,,,
